pnu,is_res,n_bld,gu,in_national
1153010700103040032,True,1,11530,False
1153010700103050028,True,1,11530,False
1153010700103060041,True,1,11530,False
1153010700103060053,True,1,11530,False
1153010700103070014,True,1,11530,False
1153010700103070017,True,1,11530,False
1153010700103080004,True,1,11530,False
1153010700103080006,True,1,11530,False
1153010700103090005,True,1,11530,False
1153010700103090013,True,1,11530,False
1153010700103090041,True,1,11530,False
1153010700103100001,True,1,11530,False
1153010700103100007,True,1,11530,False
1153010700103100029,True,1,11530,False
1153010700103120006,True,1,11530,False
1153010700103120010,True,1,11530,False
1153010700103120035,True,1,11530,False
1153010700103120047,True,1,11530,False
1153010700103120050,True,1,11530,False
1153010700103120055,True,1,11530,False
1153010700103120056,True,1,11530,False
1153010700103120071,True,1,11530,False
1153010700103130006,True,1,11530,False
1153010700103140090,True,1,11530,False
1153010700103140158,True,1,11530,False
1153010700103150010,True,1,11530,False
1153010700103180001,True,1,11530,False
1153010700103180007,True,1,11530,False
1153010700103180011,True,1,11530,False
1153010700103180012,True,1,11530,False
1153010700103180015,True,1,11530,False
1153010700103190007,True,1,11530,False
1153010700103190008,True,1,11530,False
1153010700103200002,True,1,11530,False
1153010700103200010,True,1,11530,False
1153010700103200013,True,1,11530,False
1153010700103200015,True,1,11530,False
1153010700103200016,True,1,11530,False
1153010700103210002,True,1,11530,False
1153010700103210005,True,1,11530,False
1153010700103210016,True,1,11530,False
1153010700103230008,True,1,11530,False
1153010700103230013,True,1,11530,False
1153010700103230020,True,1,11530,False
1153010700103230023,True,1,11530,False
1153010700103230025,True,1,11530,False
1153010700103230037,True,1,11530,False
1153010700103250004,True,1,11530,False
1153010700103250007,True,1,11530,False
1153010700103250008,True,1,11530,False
1153010700103260001,True,1,11530,False
1153010700103260004,True,1,11530,False
1153010700103260024,True,1,11530,False
1153010700103270014,True,1,11530,False
1153010700103270021,True,1,11530,False
1153010700103280001,True,1,11530,False
1153010700103280008,True,1,11530,False
1153010700103280012,False,1,11530,False
1153010700103290002,True,1,11530,False
1153010700103290012,True,1,11530,False
1153010700103290032,True,1,11530,False
1153010700103300020,True,1,11530,False
1153010700103310004,True,1,11530,False
1153010700103310011,True,1,11530,False
1153010700103310032,True,1,11530,False
1153010700103320007,True,1,11530,False
1153010700103320038,True,1,11530,False
1153010700103330007,True,1,11530,False
1153010700103330011,True,1,11530,False
1153010700103330015,True,1,11530,False
1153010700103330016,True,1,11530,False
1153010700103330017,True,1,11530,False
1153010700103340016,True,1,11530,False
1153010700103350022,True,1,11530,False
1153010700103360008,True,1,11530,False
1153010700103370002,True,1,11530,False
1153010700103370003,True,1,11530,False
1153010700103370004,True,1,11530,False
1153010700103370007,True,1,11530,False
1153010700103370015,True,1,11530,False
1153010700103370025,True,1,11530,False
1153010700103370026,True,1,11530,False
1153010700103380003,True,1,11530,False
1153010700103380004,True,1,11530,False
1153010700103380012,True,1,11530,False
1153010700103380019,True,1,11530,False
1153010700103380022,True,1,11530,False
1153010700103380025,True,1,11530,False
1153010700103390007,True,1,11530,False
1153010700103390008,True,1,11530,False
1153010700103390009,True,1,11530,False
1153010700103400011,True,1,11530,False
1153010700103400020,True,1,11530,False
1153010700103410001,True,1,11530,False
1153010700103410002,True,1,11530,False
1153010700103420012,True,1,11530,False
1153010700103420016,True,1,11530,False
1153010700103420020,True,1,11530,False
1153010700103430021,True,1,11530,False
1153010700103430024,True,1,11530,False
1153010700103430025,True,1,11530,False
1153010700103430032,True,1,11530,False
1153010700103440005,True,1,11530,False
1153010700103440006,True,1,11530,False
1153010700103440013,False,1,11530,False
1153010700103440014,True,1,11530,False
1153010700103440021,True,1,11530,False
1153010700103440023,True,1,11530,False
1153010700103440028,True,1,11530,False
1153010700103450005,True,1,11530,False
1153010700103450040,True,1,11530,False
1153010700103460001,True,1,11530,False
1153010700103460005,True,1,11530,False
1153010700103460014,True,1,11530,False
1153010700103460024,True,1,11530,False
1153010700103460033,True,1,11530,False
1153010700103460038,True,1,11530,False
1153010700103470010,True,1,11530,False
1153010700103470018,True,1,11530,False
1153010700103480005,True,1,11530,False
1153010700103480008,False,1,11530,False
1153010700103480013,False,1,11530,False
1153010700103490011,True,1,11530,False
1153010700103490015,False,1,11530,False
1153010700103500007,True,1,11530,False
1153010700103500008,True,1,11530,False
1153010700103500009,True,1,11530,False
1153010700103500010,True,1,11530,False
1153010700103510012,True,1,11530,False
1153010700103520003,True,1,11530,False
1153010700103550011,True,1,11530,False
1153010700103570032,False,1,11530,False
1153010700103580003,True,1,11530,False
1153010700103580019,True,1,11530,False
1153010700103590005,True,1,11530,False
1153010700103590017,True,1,11530,False
1153010700103590037,False,1,11530,False
1153010700103590045,True,1,11530,False
1153010700103600003,True,1,11530,False
1153010700103610001,False,1,11530,False
1153010700103610006,False,2,11530,False
1153010700103630001,True,1,11530,False
1153010700103630004,True,1,11530,False
1153010700103630012,True,1,11530,False
1153010700103640005,True,1,11530,False
1153010700103640006,True,1,11530,False
1153010700103640008,True,1,11530,False
1153010700103640010,True,1,11530,False
1153010700103650001,True,1,11530,False
1153010700103650005,True,1,11530,False
1153010700103650010,False,1,11530,False
1153010700103650015,True,1,11530,False
1153010700103650032,True,1,11530,False
1153010700103660017,True,1,11530,False
1153010700103660018,True,1,11530,False
1153010700103660023,True,1,11530,False
1153010700103670001,True,1,11530,False
1153010700103670006,True,1,11530,False
1153010700103670010,True,1,11530,False
1153010700103670026,True,1,11530,False
1153010700103680002,True,1,11530,False
1153010700103680031,True,1,11530,False
1153010700103700003,True,1,11530,False
1153010700103700032,False,1,11530,False
1153010700103780006,True,1,11530,False
1153010700104030019,False,1,11530,False
1153010700104030065,False,1,11530,False
1153010700104030083,False,1,11530,False
1153010700104030084,False,1,11530,False
1153010700104030142,True,1,11530,False
1153010700104030150,True,1,11530,False
1153010700104030189,False,1,11530,False
1153010700104030198,False,1,11530,False
1153010700104030203,False,1,11530,False
1153010700104050014,True,1,11530,False
1153010700104050015,True,1,11530,False
1153010700104050017,True,1,11530,False
1153010700104160052,False,1,11530,False
1153010700104170017,True,1,11530,False
1153010700104520004,True,1,11530,False
1153010700104580002,True,1,11530,False
1153010700104630007,True,1,11530,False
1153010700104640009,False,1,11530,False
1153010800100010003,True,2,11530,False
1153010800100010015,True,1,11530,False
1153010800100010019,True,1,11530,False
1153010800100010023,True,1,11530,False
1153010800100010042,True,1,11530,False
1153010800100010043,True,1,11530,False
1153010800100010097,True,1,11530,False
1153010800100010106,True,1,11530,False
1153010800100030017,True,1,11530,False
1153010800100030028,True,1,11530,False
1153010800100040005,True,1,11530,False
1153010800100040076,True,1,11530,False
1153010800100040083,True,1,11530,False
1153010800100060009,True,1,11530,False
1153010800100060036,True,1,11530,False
1153010800100060042,False,1,11530,False
1153010800100060072,False,1,11530,False
1153010800100060125,True,1,11530,False
1153010800100060240,True,1,11530,False
1153010800100060242,True,1,11530,False
1153010800100060243,True,1,11530,False
1153010800100060306,False,1,11530,False
1153010800100070003,True,1,11530,False
1153010800100090021,True,2,11530,False
1153010800100090048,True,1,11530,False
1153010800100090049,True,1,11530,False
1153010800100090070,True,1,11530,False
1153010800100090104,True,1,11530,False
1153010800100090105,True,1,11530,False
1153010800100090149,True,1,11530,False
1153010800100110002,True,1,11530,False
1153010800100110011,True,1,11530,False
1153010800100110017,True,1,11530,False
1153010800100110033,True,1,11530,False
1153010800100110063,True,1,11530,False
1153010800100130015,False,2,11530,False
1153010800100130120,True,1,11530,False
1153010800100130136,True,1,11530,False
1153010800100130152,False,2,11530,False
1153010800100130157,False,1,11530,False
1153010800100130172,True,1,11530,False
1153010800100140000,True,1,11530,False
1153010800100140312,True,1,11530,False
1153010800100180019,True,1,11530,False
1153010800100180097,True,1,11530,False
1153010800100190015,True,1,11530,False
1153010800100190028,True,1,11530,False
1153010800100190046,True,1,11530,False
1153010800100190093,True,1,11530,False
1153010800100190095,True,1,11530,False
1153010800100190115,True,1,11530,False
1153010800100190152,True,1,11530,False
1153010800100230031,True,1,11530,False
1153010800100230041,True,1,11530,False
1153010800100230042,False,1,11530,False
1153010800100240007,True,1,11530,False
1153010800100250001,True,1,11530,False
1153010800100250017,False,1,11530,False
1153010800100250021,True,1,11530,False
1153010800100270041,True,1,11530,False
1153010800100310066,True,1,11530,False
1153010800100310100,False,1,11530,False
1153010800100310102,True,1,11530,False
1153010800100310235,True,1,11530,False
1153010800100330009,False,1,11530,False
1153010800100330057,False,1,11530,False
1153010800100340004,False,1,11530,False
1153010800100350001,False,2,11530,False
1153010800100350002,False,1,11530,False
1153010800100370001,False,1,11530,False
1153010800100380001,False,1,11530,False
1153010800100380012,False,1,11530,False
1153010800100560039,False,1,11530,False
1153010800100590046,True,1,11530,False
1153010800100590058,False,1,11530,False
1153010800100750002,True,1,11530,False
1153010800100810005,True,1,11530,False
1153010800100810009,False,1,11530,False
1153010800100810022,False,1,11530,False
1153010800100810029,False,2,11530,False
1153010800100810075,True,1,11530,False
1153010800100810085,True,2,11530,False
1153010800100810110,True,1,11530,False
1153010800100810111,True,1,11530,False
1153010800100810128,True,1,11530,False
1153010800100810145,True,1,11530,False
1153010800100810168,True,1,11530,False
1153010800101230000,False,18,11530,False
1153010800101350051,True,1,11530,False
1153010800101350053,True,1,11530,False
1153010800101350067,False,1,11530,False
1153010800101350076,False,1,11530,False
1153010800101350085,True,1,11530,False
1153010800101350089,True,1,11530,False
1153010800101360050,True,1,11530,False
1153010800101370018,True,1,11530,False
1153010800101370044,True,1,11530,False
1153010800101370046,False,1,11530,False
1153010800101380011,True,1,11530,False
1153010800101420033,True,1,11530,False
1153010800101420034,True,1,11530,False
1153010800101440031,True,1,11530,False
1153010800101440047,True,1,11530,False
1153010800101450005,True,1,11530,False
1153010800101450012,True,1,11530,False
1153010800101450018,True,1,11530,False
1153010800101450058,True,1,11530,False
1153010800101450059,True,1,11530,False
1153010800101450132,True,1,11530,False
1153010800101470089,False,1,11530,False
1153010800101480011,False,1,11530,False
1153010800101500047,True,1,11530,False
1153010800101560026,True,1,11530,False
1153010800101560070,True,1,11530,False
1153010800101560077,True,1,11530,False
1153010800101560144,True,1,11530,False
1153010800101660002,True,1,11530,False
1153010800101700011,False,1,11530,False
1153010800101820017,False,1,11530,False
1153010800101930017,True,1,11530,False
1153010800101940006,True,1,11530,False
1153010800102010003,True,1,11530,False
1153010800102030027,True,1,11530,False
1153010800102030029,True,1,11530,False
1153010800102120000,True,1,11530,False
1153010800102130000,True,1,11530,False
1153010800102130001,False,1,11530,False
1153010800102130010,False,1,11530,False
1153010800102130011,True,1,11530,False
1153010800102130012,True,1,11530,False
1153010800102140002,True,1,11530,False
1153010800102140003,True,1,11530,False
1153010800102140008,True,1,11530,False
1153010800102140011,True,1,11530,False
1153010800102140013,True,1,11530,False
1153010800102140014,True,1,11530,False
1153010800102140018,True,1,11530,False
1153010800102140029,True,1,11530,False
1153010800102150001,True,1,11530,False
1153010800102150002,True,1,11530,False
1153010800102160007,True,1,11530,False
1153010800102170009,True,1,11530,False
